,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day_Perc_Change,Per_Change_OpenandClose,Per_Change_LowandHigh,Rolling_Mean_5days,Rolling_Std_5days,Action,Actions,cummulative_returns
138,BAJFINANCE,EQ,30-Nov-2017,1756.3,1754.85,1759.4,1722.35,1734.75,30-Nov-2017,1732.98,1304556,2260771041.7,30256,945414,72.47,-1.6654330125832728,-1.5841809841296906,2.1511307225593024,-0.4130414716792976,1.1731012471270916,-1,-1,31.79462766808669
139,BAJFINANCE,EQ,01-Dec-2017,1727.05,1737.0,1741.8,1705.3,1708.0,01-Dec-2017,1727.03,601822,1039361927.45,21368,302933,50.34,-0.8945890391129363,-1.4622913068508936,2.1403858558611377,-0.8907714020885651,0.4894860597012654,-1,-1,30.900038628973753
140,BAJFINANCE,EQ,04-Dec-2017,1711.6,1724.0,1724.0,1670.15,1675.8,04-Dec-2017,1682.06,802041,1349080081.55,40300,392675,48.96,-2.082846459453136,-2.7871229698375855,3.224261293895747,-1.1201898559903647,0.7270216239565207,1,1,28.817192169520617
141,BAJFINANCE,EQ,05-Dec-2017,1675.95,1675.95,1719.0,1661.05,1710.0,05-Dec-2017,1685.62,1109920,1870905925.75,44648,508540,45.82,1.8765476297025518,1.8765476297025518,3.4887571114656346,-0.6676210603473312,1.5436956525406562,-1,-1,30.693739799223167
142,BAJFINANCE,EQ,06-Dec-2017,1707.4,1699.95,1714.9,1662.5,1674.95,06-Dec-2017,1682.6,933213,1570221450.8,48497,416557,44.64,-2.105540588028587,-1.6765198976440465,3.151879699248128,-0.9743722938950752,1.6673280556616592,1,1,28.588199211194578
143,BAJFINANCE,EQ,07-Dec-2017,1671.45,1685.0,1690.15,1661.0,1672.0,07-Dec-2017,1678.22,986167,1655007023.45,33701,545539,55.32,0.2901672200783745,-0.5163204747774541,1.7549668874172308,-0.5832522473627457,1.693853018437186,1,1,28.87836643127295
144,BAJFINANCE,EQ,08-Dec-2017,1676.3,1685.0,1708.2,1683.3,1706.0,08-Dec-2017,1698.19,767714,1303727658.15,34736,363165,47.3,1.5480522579490508,1.0237388724035679,1.4792372126180675,-0.09472398795034831,1.918904712819112,1,1,30.426418689222004
145,BAJFINANCE,EQ,11-Dec-2017,1702.25,1710.0,1720.0,1690.2,1708.95,11-Dec-2017,1706.63,616189,1051605380.4,32044,244995,39.76,0.3260390659421297,-0.12865497076023358,1.7631049579931446,0.3870531171287048,1.564660177039443,-1,-1,30.752457755164134
146,BAJFINANCE,EQ,12-Dec-2017,1707.8,1705.0,1716.0,1690.1,1696.9,12-Dec-2017,1701.26,1051828,1789435910.35,26068,287433,27.33,-0.5006441035250053,-0.33724340175953493,1.5324537009644423,-0.08838522951680661,1.3446049813714838,-1,-1,30.25181365163913
147,BAJFINANCE,EQ,13-Dec-2017,1699.25,1694.75,1700.75,1661.0,1670.0,13-Dec-2017,1682.1,932378,1568349862.5,56437,437203,46.89,-1.615418567014859,-1.3541820327481968,2.393136664659834,0.009639174685939,1.1669105983404606,1,1,28.63639508462427
148,BAJFINANCE,EQ,14-Dec-2017,1671.8,1675.0,1698.9,1627.05,1692.5,14-Dec-2017,1656.79,1257072,2082704543.0,62443,509538,40.53,0.8404115324799566,0.64776119402985,4.415967548630961,0.11968803716625542,1.2245054454384883,1,1,29.476806617104224
149,BAJFINANCE,EQ,15-Dec-2017,1685.85,1700.0,1739.7,1692.0,1725.0,15-Dec-2017,1715.37,1507279,2585543229.2,46769,891481,59.15,2.5951300530889565,1.7411764705882238,2.8191489361702127,0.32910359619423657,1.570506987313495,1,1,32.07193667019318
150,BAJFINANCE,EQ,18-Dec-2017,1729.6,1726.0,1773.0,1653.2,1754.9,18-Dec-2017,1746.21,1630170,2846622433.35,47529,704794,43.23,1.5755087881591079,1.7873696407879391,7.246552141301721,0.5789975406376322,1.6663770868763446,1,1,33.64744545835229
151,BAJFINANCE,EQ,19-Dec-2017,1756.85,1766.0,1770.85,1739.05,1760.05,19-Dec-2017,1752.46,707467,1239809731.1,36199,287209,40.6,0.051228050203500075,-0.4671574178935489,1.8285845720364513,0.6893719713833333,1.5936791053311739,1,1,33.698673508555785
152,BAJFINANCE,EQ,20-Dec-2017,1757.75,1765.0,1785.0,1750.0,1770.0,20-Dec-2017,1770.77,957893,1696209301.45,39132,499255,52.12,0.7196700327122718,0.305949008498585,2.0000000000000018,1.1563896913287595,0.9692243233627633,-1,-1,34.41834354126806
153,BAJFINANCE,EQ,21-Dec-2017,1770.4,1774.95,1774.95,1743.35,1755.5,21-Dec-2017,1754.27,896398,1572523190.55,32656,522823,58.32,-1.262426570266617,-1.5155356488915195,1.8126021739754083,0.7358220707794448,1.4683347242035971,1,1,33.15591697100144
154,BAJFINANCE,EQ,22-Dec-2017,1748.05,1756.0,1788.4,1750.0,1776.05,22-Dec-2017,1773.75,662716,1175495326.7,28292,228279,34.45,1.967907096478938,1.5062642369020551,2.1942857142857264,0.6103774794574411,1.285141340400108,1,1,35.12382406748038
155,BAJFINANCE,EQ,26-Dec-2017,1782.45,1784.7,1795.0,1774.2,1788.0,26-Dec-2017,1787.1,494224,883226060.6,18280,200663,40.6,0.3955230160733736,0.26895276517060474,1.1723593732386295,0.3743803250402943,1.1664651486603073,-1,-1,35.519347083553754
156,BAJFINANCE,EQ,27-Dec-2017,1789.5,1797.2,1797.6,1762.0,1768.9,27-Dec-2017,1783.43,450413,803278246.0,15715,151100,33.55,-1.0366024029058396,-1.460605386156244,2.0204313280363095,0.15681423441842632,1.3315717798004876,-1,-1,34.48274468064791
157,BAJFINANCE,EQ,28-Dec-2017,1770.95,1780.0,1782.0,1745.5,1749.0,28-Dec-2017,1764.13,886376,1563684259.9,26893,522092,58.9,-0.8921765154295658,-1.3960674157303288,2.091091377828702,-0.1655550752099412,1.3561248747521788,1,1,33.59056816521834
158,BAJFINANCE,EQ,29-Dec-2017,1755.15,1749.25,1765.9,1748.15,1760.0,29-Dec-2017,1757.61,447507,786541698.25,33248,233063,52.08,0.08831154032418187,0.42589681291982373,1.0153590938992707,0.10459254690821859,1.2096198986480067,-1,-1,33.67887970554253
159,BAJFINANCE,EQ,01-Jan-2018,1756.7,1759.5,1760.0,1720.4,1733.85,01-Jan-2018,1735.49,535319,929040050.6,15343,287325,53.67,-1.7675186429100043,-1.9238420005683432,2.3017902813299074,-0.6424926009695698,0.8796162945176197,-1,-1,31.911361062632523
160,BAJFINANCE,EQ,02-Jan-2018,1725.65,1739.7,1739.7,1710.0,1722.0,02-Jan-2018,1724.04,576208,993408074.85,18519,233227,40.48,-0.05794917857039339,-0.865091682473984,1.73684210526317,-0.7331870398983232,0.7612467549201315,-1,-1,31.85341188406213
161,BAJFINANCE,EQ,03-Jan-2018,1724.65,1727.0,1738.35,1711.0,1714.55,03-Jan-2018,1721.42,416136,716343469.05,23599,233552,56.12,-0.5421389847215408,-0.6774753908511899,1.5984804208065473,-0.6342943562614634,0.7438961873136386,1,1,31.31127289934059
162,BAJFINANCE,EQ,04-Jan-2018,1715.3,1725.0,1758.25,1714.0,1753.3,04-Jan-2018,1739.42,730147,1270035643.95,38646,377452,51.7,2.2561651023144558,1.6811594202898572,2.581680280046683,-0.004626032712659089,1.4593978069095026,1,1,33.56743800165505
163,BAJFINANCE,EQ,05-Jan-2018,1754.0,1766.0,1821.0,1759.1,1818.0,05-Jan-2018,1788.55,984327,1760513191.9,34458,422411,42.91,3.4492588369441357,2.746319365798411,3.518844863850834,0.6675634266113317,2.1319508548205226,1,1,37.01669683859919
164,BAJFINANCE,EQ,08-Jan-2018,1814.5,1820.0,1843.0,1820.0,1833.1,08-Jan-2018,1833.42,825022,1512610920.9,53313,398084,48.25,1.2317442821713875,0.9258241758241637,1.2637362637362592,1.26741601162761,1.640915714106185,-1,-1,38.24844112077058
165,BAJFINANCE,EQ,09-Jan-2018,1836.85,1843.0,1843.0,1810.0,1810.0,09-Jan-2018,1826.33,512721,936395931.85,20923,202823,39.56,-0.9445518142472076,-1.2750949538795409,1.8232044198895014,1.090095484492247,1.8540100762806957,-1,-1,37.303889306523374
166,BAJFINANCE,EQ,10-Jan-2018,1819.5,1820.0,1820.95,1794.0,1800.0,10-Jan-2018,1803.52,406791,733656315.75,25341,164009,40.32,-0.950810662269852,-0.9780219780219701,1.502229654403564,1.0083611489825848,1.9504563236071883,-1,-1,36.35307864425352
167,BAJFINANCE,EQ,11-Jan-2018,1802.2,1798.0,1798.0,1773.05,1780.9,11-Jan-2018,1784.12,818471,1460250798.95,34719,567851,69.38,-1.212407058040177,-0.9816462736373821,1.4071797185640555,0.31464671691165835,2.011573863809882,-1,-1,35.140671586213344
168,BAJFINANCE,EQ,12-Jan-2018,1780.35,1783.0,1790.9,1751.15,1764.2,12-Jan-2018,1775.26,606316,1076365892.0,30809,283428,46.75,-0.5757294913921407,-0.7234997195737614,2.2699368986094814,-0.4903509487555969,0.9890131544704499,-1,-1,34.564942094821205
169,BAJFINANCE,EQ,15-Jan-2018,1770.1,1771.0,1794.9,1733.0,1737.0,15-Jan-2018,1758.11,847037,1489187324.75,33803,470863,55.59,-1.8049827693350506,-1.8548842461885928,3.5718407386035933,-1.0976963590568847,0.45576602579907766,-1,-1,32.75995932548616
170,BAJFINANCE,EQ,16-Jan-2018,1738.15,1745.8,1745.8,1684.6,1692.0,16-Jan-2018,1702.13,1076581,1832481398.2,50248,573521,53.27,-2.9226476426085335,-3.3480352846832373,3.632909889588043,-1.4933155247291499,0.915875536793413,1,1,29.837311682877623
171,BAJFINANCE,EQ,17-Jan-2018,1687.35,1695.1,1709.85,1665.7,1701.2,17-Jan-2018,1688.89,1199501,2025820718.5,57848,719106,59.95,0.8208137019587003,0.3598607751755134,2.6505373116407327,-1.1389906518834394,1.3953909819491253,-1,-1,30.658125384836325
172,BAJFINANCE,EQ,18-Jan-2018,1701.2,1712.0,1717.25,1654.0,1655.05,18-Jan-2018,1678.87,961692,1614557545.25,53475,545469,56.72,-2.380672466494238,-2.9964953271027994,3.8240628778718255,-1.3726437335742516,1.504317030843557,1,1,28.277452918342085
173,BAJFINANCE,EQ,19-Jan-2018,1660.7,1660.9,1711.25,1632.6,1706.0,19-Jan-2018,1676.09,974597,1633515523.35,40611,396529,40.69,2.480881555970371,2.4685411523872602,4.817469067744717,-0.7613215241017491,2.3128926448248457,1,1,30.758334474312456
174,BAJFINANCE,EQ,22-Jan-2018,1701.9,1714.0,1726.0,1678.0,1709.5,22-Jan-2018,1703.41,924498,1574800274.95,35237,413117,44.69,0.26147247194310275,-0.4463243873979006,2.8605482717520836,-0.34803047584611846,2.263886086833973,1,1,31.019806946255557
175,BAJFINANCE,EQ,23-Jan-2018,1706.35,1710.0,1718.0,1692.4,1711.0,23-Jan-2018,1704.03,1245493,2122354346.8,63364,744737,59.79,0.1377208661763385,-0.07602339181286277,1.5126447648309949,0.26404322591085594,1.748917564210663,1,1,31.157527812431894
176,BAJFINANCE,EQ,24-Jan-2018,1708.7,1715.0,1746.85,1697.05,1739.75,24-Jan-2018,1732.5,1441313,2497070069.05,52165,685781,47.58,1.782056534207288,1.4081632653061282,2.934503992221793,0.4562917923605735,1.873794550522743,-1,-1,32.93958434663918
177,BAJFINANCE,EQ,25-Jan-2018,1739.15,1741.0,1741.9,1703.4,1714.0,25-Jan-2018,1715.96,880891,1511573762.35,35833,446697,50.71,-1.6588563378662102,-1.7633543940264285,2.2601855113302705,0.600655018086179,1.6097908072438816,1,1,31.280728008772968
178,BAJFINANCE,EQ,29-Jan-2018,1710.3,1711.0,1735.25,1710.0,1719.65,29-Jan-2018,1719.91,643137,1106134895.25,28619,341533,53.1,0.29234637198152225,0.25131502045587784,1.4766081871345094,0.16294798128840923,1.2214306068638445,-1,-1,31.57307438075449
179,BAJFINANCE,EQ,30-Jan-2018,1715.3,1715.0,1718.95,1671.0,1677.0,30-Jan-2018,1695.08,680104,1152829763.05,35443,369979,54.4,-2.151227190578897,-2.1341107871720055,2.8695391980849916,-0.3195919512159907,1.5928784187797156,-1,-1,29.421847190175594
180,BAJFINANCE,EQ,31-Jan-2018,1678.4,1657.45,1690.0,1645.0,1677.0,31-Jan-2018,1664.18,1332225,2217057498.55,58047,762284,57.22,-0.03276930409915613,1.23080635916617,2.735562310030404,-0.35368998527108964,1.5824321048920513,1,1,29.38907788607644
181,BAJFINANCE,EQ,01-Feb-2018,1677.85,1681.8,1760.0,1644.75,1742.9,01-Feb-2018,1703.43,1939812,3304341336.5,57513,897589,46.27,3.075364305510031,2.833273873231068,7.007143942848448,-0.09502843101054106,2.0541930655229534,-1,-1,32.46444219158647
182,BAJFINANCE,EQ,02-Feb-2018,1729.45,1708.05,1713.0,1620.2,1632.9,02-Feb-2018,1653.97,1645045,2720851309.65,63311,732562,44.53,-5.813987105727247,-4.6339392874915735,5.7276879397605285,-0.9260545845827487,3.3047974545735075,-1,-1,26.650455085859225
183,BAJFINANCE,EQ,05-Feb-2018,1628.9,1600.0,1627.95,1546.5,1615.0,05-Feb-2018,1589.91,1472164,2340612551.9,53212,620791,42.17,-1.4703173921051027,0.3093750000000117,5.266731328806995,-1.2785873374000736,3.235624718144578,1,1,25.180137693754123
184,BAJFINANCE,EQ,06-Feb-2018,1604.95,1530.0,1683.75,1511.2,1666.0,06-Feb-2018,1607.5,2109416,3390882510.05,64905,881144,41.77,3.5639739555749506,8.63725490196079,11.41807834833244,-0.13554710816930413,3.8089783407541535,-1,-1,28.744111649329074
185,BAJFINANCE,EQ,07-Feb-2018,1662.15,1680.0,1687.0,1620.6,1631.0,07-Feb-2018,1653.38,1466983,2425480979.3,40074,342529,23.35,-1.233342357789613,-2.2827380952380905,4.097247932864367,-0.3756617189073955,3.838605866814375,1,1,27.51076929153946
186,BAJFINANCE,EQ,08-Feb-2018,1641.65,1654.0,1679.0,1638.05,1655.0,08-Feb-2018,1661.81,750746,1247597462.1,27106,255959,34.09,1.2487436420674403,0.4927448609431728,2.4999236897530697,-0.7409858515959137,3.5000494121119674,-1,-1,28.7595129336069
187,BAJFINANCE,EQ,09-Feb-2018,1662.15,1629.05,1655.0,1617.3,1638.55,09-Feb-2018,1641.4,703720,1155083376.2,33226,238294,33.86,-1.368709201937246,0.6353396151131063,2.3310455697767907,0.14806972916208655,2.2196834966196333,1,1,27.390803731669653
188,BAJFINANCE,EQ,12-Feb-2018,1639.4,1645.0,1656.0,1635.3,1642.0,12-Feb-2018,1647.68,472115,777896104.85,24997,150273,31.83,0.2683908747102448,-0.07294832826747477,1.2658227848101333,0.49581138252515605,2.0309270246014726,1,1,27.6591946063799
189,BAJFINANCE,EQ,14-Feb-2018,1643.8,1654.0,1696.95,1651.55,1664.0,14-Feb-2018,1679.72,1066036,1790646250.55,52988,356774,33.47,1.5908261345662478,0.9643288996372457,2.748932820683603,0.10118181832341548,1.369802137613327,1,1,29.250020740946148
190,BAJFINANCE,EQ,15-Feb-2018,1669.95,1678.8,1711.85,1601.8,1679.0,15-Feb-2018,1683.78,1177116,1982003882.55,40409,254043,21.58,0.4251624300128709,-0.10424112461281387,6.870395804719687,0.4328827758839123,1.1488377407980561,-1,-1,29.67518317095902
191,BAJFINANCE,EQ,16-Feb-2018,1677.05,1690.0,1703.95,1671.55,1672.5,16-Feb-2018,1686.57,947685,1598333401.3,31802,439846,46.41,-0.10733132584000993,-0.8727810650887569,1.9383207202895658,0.16166778230242224,1.0650970704286222,-1,-1,29.56785184511901
192,BAJFINANCE,EQ,19-Feb-2018,1675.25,1675.0,1675.0,1623.55,1645.05,19-Feb-2018,1643.11,695310,1142473890.8,31155,251458,36.16,-1.9429935830473033,-1.9283582089552165,3.168981552770167,0.04681090608041076,1.2805577219097164,-1,-1,27.624858262071704
193,BAJFINANCE,EQ,20-Feb-2018,1642.7,1654.85,1657.7,1626.0,1626.0,20-Feb-2018,1642.29,583955,959021259.4,24082,210628,36.07,-0.2404577829183685,-0.972897845726195,1.9495694956949583,-0.0549588254453119,1.2787643002599618,-1,-1,27.384400479153335
194,BAJFINANCE,EQ,21-Feb-2018,1638.75,1658.0,1658.0,1587.3,1600.0,21-Feb-2018,1602.99,1689744,2708650436.5,65333,934539,55.31,-2.5812356979404982,-3.7123039806996383,4.454104454104457,-0.8893711919466611,1.2974204462634014,1,1,24.803164781212836
195,BAJFINANCE,EQ,22-Feb-2018,1596.45,1588.0,1617.5,1576.45,1601.0,22-Feb-2018,1598.81,1050625,1679752970.05,39414,469633,44.7,0.24429202292586272,0.7777078085642319,2.60395191728251,-0.9255452733640628,1.2533804368776456,1,1,25.047456804138697
196,BAJFINANCE,EQ,23-Feb-2018,1600.35,1606.8,1638.0,1602.35,1630.0,23-Feb-2018,1623.54,711474,1155106936.25,26095,354665,49.85,2.0651732433530245,1.655464276823504,2.2248572409274026,-0.49104435952545583,1.844913144288169,1,1,27.11263004749172
197,BAJFINANCE,EQ,26-Feb-2018,1633.4,1640.0,1679.8,1636.5,1674.0,26-Feb-2018,1657.34,1036659,1718092507.7,45237,622443,60.04,2.543773723521481,2.1310975609756033,2.645890620226088,0.406309101788301,2.0427044644730867,-1,-1,29.656403771013203
198,BAJFINANCE,EQ,27-Feb-2018,1674.95,1676.0,1679.95,1651.0,1652.15,27-Feb-2018,1660.67,605244,1005108216.5,31038,298400,49.3,-1.083614436251834,-1.1455847255369966,1.7534827377347018,0.23767777112160787,2.141841977968606,-1,-1,28.572789334761367
199,BAJFINANCE,EQ,28-Feb-2018,1656.8,1644.0,1659.6,1629.0,1632.5,28-Feb-2018,1645.57,1756349,2890186919.75,84795,1188877,67.69,-0.9989135683244776,-0.22810218978102093,1.8784530386740217,0.5541421970448119,1.6905682894157719,1,1,27.57387576643689
200,BAJFINANCE,EQ,01-Mar-2018,1640.25,1635.0,1666.0,1628.0,1658.45,01-Mar-2018,1652.22,1238390,2046088200.45,59500,688149,55.57,1.164456637707656,1.489296636085613,2.3341523341523285,0.7381751200011706,1.6984714132958956,-1,-1,28.738332404144543
201,BAJFINANCE,EQ,05-Mar-2018,1659.35,1660.0,1660.0,1621.0,1631.95,05-Mar-2018,1633.83,743779,1215209321.05,50523,379212,50.98,-1.3499261759122416,-1.3885542168674658,2.4059222702035754,0.05515523614811739,1.7179844848729109,1,1,27.388406228232302
202,BAJFINANCE,EQ,06-Mar-2018,1636.95,1655.0,1671.85,1627.6,1628.75,06-Mar-2018,1652.31,944176,1560069889.25,36068,402338,42.61,0.048871376645598374,-1.0422960725075536,2.71872695994102,-0.4438252332270591,1.0449632443488819,-1,-1,27.4372776048779
203,BAJFINANCE,EQ,07-Mar-2018,1637.75,1641.0,1648.65,1606.0,1624.25,07-Mar-2018,1627.87,644577,1049287800.9,25333,257592,39.96,-1.1845519767974433,-1.3802559414990867,2.6556662515566654,-0.4640127413361809,1.0612611524826951,1,1,26.252725628080455
204,BAJFINANCE,EQ,08-Mar-2018,1618.35,1634.95,1637.9,1594.2,1628.0,08-Mar-2018,1617.85,663196,1072948750.6,29042,246663,37.19,0.5993759075601623,-0.4220312547784433,2.7411868021578245,-0.14435484615925293,1.0998717663004745,1,1,26.852101535640617
205,BAJFINANCE,EQ,09-Mar-2018,1628.05,1635.0,1667.2,1616.45,1657.9,09-Mar-2018,1654.53,839718,1389336713.5,29095,369681,44.02,1.6062160253063507,1.174311926605509,3.139596028333691,-0.056002968639514,1.2400959855627438,1,1,28.458317560946966
206,BAJFINANCE,EQ,12-Mar-2018,1654.2,1663.0,1681.9,1655.05,1664.5,12-Mar-2018,1665.45,486187,809721851.55,19018,217543,44.74,0.6679966146777794,0.13529765484066036,1.6223074831576145,0.3475815894784902,1.0230943097050587,1,1,29.126314175624746
207,BAJFINANCE,EQ,13-Mar-2018,1665.25,1665.5,1698.85,1663.6,1681.0,13-Mar-2018,1685.13,820802,1383160628.55,29990,278452,33.92,0.9277886203272745,0.9126388471930369,2.1188987737436937,0.5233650382148254,1.03438401589436,1,1,30.05410279595202
208,BAJFINANCE,EQ,14-Mar-2018,1680.7,1672.0,1720.9,1668.25,1719.0,14-Mar-2018,1686.47,848659,1431239979.95,30033,466358,54.95,1.7492711370262315,2.2787081339712856,3.15600179829163,1.1101296609795603,0.5348370755763737,1,1,31.80337393297825
209,BAJFINANCE,EQ,15-Mar-2018,1710.1,1715.1,1739.9,1714.0,1722.5,15-Mar-2018,1729.03,739187,1278074180.95,33108,280288,37.92,0.9443892170048596,0.6501078654305825,1.5110851808634918,1.1791323228684998,0.4709024450569572,-1,-1,32.74776314998311
210,BAJFINANCE,EQ,16-Mar-2018,1726.25,1712.0,1724.65,1681.05,1692.0,16-Mar-2018,1698.56,1017699,1728627616.15,48330,649239,63.79,-2.2215785662563325,-1.4077102803738306,2.5936170845602513,0.4135734045559632,1.5279911834273912,-1,-1,30.526184583726774
211,BAJFINANCE,EQ,19-Mar-2018,1687.9,1698.9,1698.9,1627.0,1628.0,19-Mar-2018,1649.23,848984,1400168481.65,33762,431459,50.82,-3.320694353930931,-3.9466713755959892,4.4191763982790455,-0.38416478916577884,2.2381421771271177,1,1,27.205490229795842
212,BAJFINANCE,EQ,20-Mar-2018,1631.85,1627.0,1663.1,1615.2,1661.9,20-Mar-2018,1641.54,1318758,2164797488.85,36197,658564,49.94,1.5595796182247268,1.8623232944068757,2.9655770183258934,-0.2578065895862884,2.345965164901102,1,1,28.76506984802057
213,BAJFINANCE,EQ,21-Mar-2018,1657.3,1674.5,1712.0,1665.5,1699.6,21-Mar-2018,1691.58,1131098,1913340093.4,41765,556969,49.24,2.8510227478428796,1.7945655419528084,2.7919543680576364,-0.03745626742295878,2.6176276351845105,-1,-1,31.61609259586345
214,BAJFINANCE,EQ,22-Mar-2018,1704.55,1708.0,1720.0,1690.15,1691.2,22-Mar-2018,1706.55,1153716,1968873843.2,49676,603194,52.28,-0.5250652664926303,-0.7259953161592558,1.766115433541393,-0.33134716412245674,2.5617269775873295,-1,-1,31.091027329370817
215,BAJFINANCE,EQ,23-Mar-2018,1695.6,1655.0,1695.0,1655.0,1686.15,23-Mar-2018,1682.47,1088426,1831240514.7,68840,630768,57.95,-0.6074545883463012,1.8308157099697908,2.4169184290030232,-0.008522368540450475,2.3575390634982365,1,1,30.483572741024517
216,BAJFINANCE,EQ,26-Mar-2018,1685.3,1698.9,1748.0,1686.0,1744.45,26-Mar-2018,1722.91,1288984,2220806503.2,48148,536370,41.61,3.3406515160505412,2.5133910177173258,3.677342823250296,1.323746805455844,1.844162305234922,1,1,33.82422425707506
217,BAJFINANCE,EQ,27-Mar-2018,1741.6,1750.0,1798.0,1749.8,1775.8,27-Mar-2018,1779.09,1670239,2971503032.6,81069,778826,46.63,1.7713596692696454,1.2828571428571411,2.7546005257743866,1.3661028156648276,1.853342145589052,-1,-1,35.5955839263447
218,BAJFINANCE,EQ,28-Mar-2018,1772.45,1777.0,1793.0,1760.8,1772.8,28-Mar-2018,1779.05,986960,1755848217.8,39469,388723,39.39,-0.2764534965725485,-0.5317951603826754,1.8287142208087248,0.740607566781742,1.7518769175145503,1,1,35.31913042977215
219,BAJFINANCE,EQ,02-Apr-2018,1767.55,1769.0,1825.0,1769.0,1824.7,02-Apr-2018,1801.28,633203,1140577884.4,31334,224041,35.38,2.8881785522333114,2.803843979649523,3.165630299604305,1.4232563305269303,1.7997484324157371,1,1,38.207308982005465
220,BAJFINANCE,EQ,03-Apr-2018,1818.6,1820.0,1840.0,1801.6,1831.75,03-Apr-2018,1824.02,1049457,1914231754.25,41549,460658,43.89,0.8605520730232019,0.7829670329670302,2.131438721136769,1.716857662800831,1.4763314510763177,1,1,39.067861055028665
221,BAJFINANCE,EQ,04-Apr-2018,1834.25,1840.0,1869.6,1836.7,1847.0,04-Apr-2018,1853.68,1793441,3324467952.4,54366,984526,54.9,0.8695652173912993,0.554347826086965,1.7912560570588543,1.2226404030689826,1.1809067199466539,1,1,39.93742627241996
222,BAJFINANCE,EQ,05-Apr-2018,1850.2,1866.0,1922.1,1866.0,1914.0,05-Apr-2018,1908.42,1385959,2644986246.45,45034,627993,45.31,3.5347529996756943,2.6580921757770604,3.006430868167187,1.5753190691501922,1.5812197304299764,1,1,43.47217927209566
223,BAJFINANCE,EQ,06-Apr-2018,1915.6,1919.0,1943.5,1908.85,1939.0,06-Apr-2018,1932.1,1612001,3114552244.35,39635,820004,50.87,1.1484652328252354,0.9692548202188567,1.8152290646200608,1.860302815029749,1.2597705375333659,1,1,44.6206445049209
224,BAJFINANCE,EQ,09-Apr-2018,1937.6,1942.6,1967.75,1930.25,1937.95,09-Apr-2018,1950.92,1131792,2208031475.1,42612,678381,59.94,0.3432080924855585,0.0849377123442796,1.9427535293355724,1.3513087230801983,1.2547669272409072,-1,-1,44.96385259740646
225,BAJFINANCE,EQ,10-Apr-2018,1944.25,1950.0,1952.45,1913.65,1922.0,10-Apr-2018,1929.85,1013811,1956506070.65,30907,424099,41.83,-0.9360936093609329,-1.2282051282051287,2.0275389961591728,0.9919795866033713,1.6312219626760183,-1,-1,44.02775898804553
226,BAJFINANCE,EQ,11-Apr-2018,1926.05,1926.0,1955.0,1891.4,1918.0,11-Apr-2018,1920.01,1188976,2282845562.6,30665,643772,54.15,-0.07268762493184422,-0.07009345794392052,3.362588558739543,0.8035290181387426,1.701800757713853,1,1,43.95507136311368
227,BAJFINANCE,EQ,12-Apr-2018,1924.65,1923.75,1942.1,1911.05,1927.5,12-Apr-2018,1929.76,535354,1033103513.5,17619,173674,32.44,0.24420024420024333,0.29109811565950494,1.624761256900653,0.14541846704365238,0.7536942398183338,-1,-1,44.199271607313925
228,BAJFINANCE,EQ,13-Apr-2018,1929.35,1931.0,1948.85,1907.6,1918.8,13-Apr-2018,1923.62,592886,1140487365.25,25466,224479,37.86,-0.7774639127167138,-0.862247540134653,2.162403019500947,-0.23976736206473745,0.5865126781108441,1,1,43.42180769459721
229,BAJFINANCE,EQ,16-Apr-2018,1914.35,1913.95,1950.0,1897.55,1949.0,16-Apr-2018,1924.64,772723,1487216896.05,27211,424202,54.9,1.5122626478961454,1.5334778860471854,2.7640905377987357,-0.005956450982620076,0.9788257698422607,-1,-1,44.93407034249336
230,BAJFINANCE,EQ,17-Apr-2018,1943.3,1959.9,1959.9,1918.0,1935.0,17-Apr-2018,1935.99,696203,1347840634.4,40737,315697,45.35,-0.42453558380075584,-1.2679218327465769,2.184567257559955,0.09635515412941534,0.8789360877164039,-1,-1,44.5095347586926
231,BAJFINANCE,EQ,18-Apr-2018,1935.05,1946.0,1950.55,1921.3,1927.15,18-Apr-2018,1934.24,462905,895368377.55,20106,164409,35.52,-0.4237616599054306,-0.9840698869475917,1.52240670379431,0.02614034713469806,0.9093143060355079,-1,-1,44.08577309878717
232,BAJFINANCE,EQ,19-Apr-2018,1926.85,1935.0,1935.5,1908.15,1910.55,19-Apr-2018,1917.66,632589,1213089276.85,19337,373158,58.99,-0.7032202818070932,-1.121447028423772,1.433325472316116,-0.16334375806676923,0.9503033339893997,-1,-1,43.38255281698008
